Id_Survey;Id_Survey_Pos;Id_Station;Operation;Operation_Code;DateFull_mn;TimeStamp_mn;Latitude;Longitude;Bottom_Depth;Dist_Shore;Fishing_Depth_Upper;Fishing_Depth_Lower;Species;Code_Species;Compartment;Reg;Pres_Abs;Nb_Individual;Nb_Colonies;Biovolume;TL;FL;SL;ML;CL;DL;TW;TWest;EW;GonW;StomachW;Fullness;Collection;AphiaID_Worms;Scientific_Name_Worms;Authority_Worms;Kingdom;Phylum;Class;Order;Family;Genus;rank
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;11;1;NaN;NaN;NaN;NaN;NaN;NaN;3.1;NaN;NaN;3.9;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;12;1;NaN;NaN;NaN;NaN;NaN;NaN;3.6;NaN;NaN;4.1;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;13;1;NaN;NaN;NaN;NaN;NaN;NaN;3.4;NaN;NaN;3.6;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;14;1;NaN;NaN;NaN;NaN;NaN;NaN;3.3;NaN;NaN;4.4;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;15;1;NaN;NaN;NaN;NaN;NaN;NaN;3.4;NaN;NaN;3;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;16;1;NaN;NaN;NaN;NaN;NaN;NaN;2.5;NaN;NaN;1.8;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;17;1;NaN;NaN;NaN;NaN;NaN;NaN;3.4;NaN;NaN;4.2;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;18;1;NaN;NaN;NaN;NaN;NaN;NaN;3.6;NaN;NaN;3.5;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;19;1;NaN;NaN;NaN;NaN;NaN;NaN;2.9;NaN;NaN;3.6;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;20;1;NaN;NaN;NaN;NaN;NaN;NaN;2.8;NaN;NaN;3.5;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;21;1;NaN;NaN;NaN;NaN;NaN;NaN;2.4;NaN;NaN;2.5;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;22;1;NaN;NaN;NaN;NaN;NaN;NaN;3.1;NaN;NaN;3.3;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;23;1;NaN;NaN;NaN;NaN;NaN;NaN;3.1;NaN;NaN;3.8;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;24;1;NaN;NaN;NaN;NaN;NaN;NaN;2.4;NaN;NaN;1.5;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;25;1;NaN;NaN;NaN;NaN;NaN;NaN;3.5;NaN;NaN;5.8;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;26;1;NaN;NaN;NaN;NaN;NaN;NaN;3.2;NaN;NaN;3.6;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;27;1;NaN;NaN;NaN;NaN;NaN;NaN;2.7;NaN;NaN;3.1;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;28;1;NaN;NaN;NaN;NaN;NaN;NaN;2.8;NaN;NaN;2.5;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;29;1;NaN;NaN;NaN;NaN;NaN;NaN;2.8;NaN;NaN;3.5;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;30;1;NaN;NaN;NaN;NaN;NaN;NaN;2.1;NaN;NaN;1.3;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;31;1;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;3.3;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;32;1;NaN;NaN;NaN;NaN;NaN;NaN;3.1;NaN;NaN;3.3;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;33;1;NaN;NaN;NaN;NaN;NaN;NaN;3.1;NaN;NaN;4.5;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;34;1;NaN;NaN;NaN;NaN;NaN;NaN;3.2;NaN;NaN;4;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;35;1;NaN;NaN;NaN;NaN;NaN;NaN;3.1;NaN;NaN;2.3;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;36;1;NaN;NaN;NaN;NaN;NaN;NaN;2.8;NaN;NaN;3.1;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;37;1;NaN;NaN;NaN;NaN;NaN;NaN;2.7;NaN;NaN;1.4;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;38;1;NaN;NaN;NaN;NaN;NaN;NaN;2.4;NaN;NaN;1.8;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;39;1;NaN;NaN;NaN;NaN;NaN;NaN;3.2;NaN;NaN;3.9;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;40;1;NaN;NaN;NaN;NaN;NaN;NaN;2.9;NaN;NaN;2.9;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;41;1;NaN;NaN;NaN;NaN;NaN;NaN;3.1;NaN;NaN;2.8;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;42;1;NaN;NaN;NaN;NaN;NaN;NaN;3.1;NaN;NaN;3.4;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;43;1;NaN;NaN;NaN;NaN;NaN;NaN;3.3;NaN;NaN;3.5;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;44;1;NaN;NaN;NaN;NaN;NaN;NaN;2.8;NaN;NaN;3.6;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;45;1;NaN;NaN;NaN;NaN;NaN;NaN;2.8;NaN;NaN;3.3;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;46;1;NaN;NaN;NaN;NaN;NaN;NaN;3.1;NaN;NaN;4.1;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;47;1;NaN;NaN;NaN;NaN;NaN;NaN;2.9;NaN;NaN;3.1;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;48;1;NaN;NaN;NaN;NaN;NaN;NaN;3.2;NaN;NaN;4.7;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;49;1;NaN;NaN;NaN;NaN;NaN;NaN;2.9;NaN;NaN;2.5;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;50;1;NaN;NaN;NaN;NaN;NaN;NaN;3.2;NaN;NaN;3;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;51;1;NaN;NaN;NaN;NaN;NaN;NaN;3.2;NaN;NaN;3.6;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;52;1;NaN;NaN;NaN;NaN;NaN;NaN;3.4;NaN;NaN;4.7;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;53;1;NaN;NaN;NaN;NaN;NaN;NaN;3.1;NaN;NaN;3.5;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;54;1;NaN;NaN;NaN;NaN;NaN;NaN;3.4;NaN;NaN;3.7;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;55;1;NaN;NaN;NaN;NaN;NaN;NaN;2.6;NaN;NaN;2.9;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;56;1;NaN;NaN;NaN;NaN;NaN;NaN;3.2;NaN;NaN;4.5;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;57;1;NaN;NaN;NaN;NaN;NaN;NaN;3.1;NaN;NaN;3.6;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
Abracos_1;A1_1659;A1_01;MICRO;A1_MICRO_01;30/09/2015 22:47;1443646020;-3.770046;-32.409702;646.35;369419.60;110;110;Abralia veranyi;Abra.vera;MOLL;58;1;NaN;NaN;NaN;NaN;NaN;NaN;2.7;NaN;NaN;2.9;NaN;NaN;NaN;NaN;NaN;NaN;139688;Abralia veranyi;(Rüppell, 1844);Animalia;Mollusca;Cephalopoda;Oegopsida;Enoploteuthidae;Abralia;Species
